name,price,price_per_gb,color,first_word_latency,cas_latency,total_capacity_gb,DDR_version,speed_mhz,num_modules,gb_per_module,capacity,latency,speed
Kingston FURY Beast RGB 16 GB,59.99,0.9684440695273825,Black,0.7384370015948963,0.6813186813186813,0.058823529411764705,4.0,0.42105263157894735,2,8,16,17.0,3600.0
Corsair Dominator Platinum RGB 32 GB,130.5,0.9647923280129642,Black,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
Kingston FURY Beast 32 GB,99.99,0.9753701689346682,Black,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
Kingston ValueRAM 4 GB,9.99,0.9823295668967966,Green,0.41140730614414833,0.5714285714285714,0.011764705882352941,4.0,0.3684210526315789,1,4,4,22.0,3200.0
Silicon Power SP016GLLTU160N22 16 GB,15.99,0.9989677447998757,Green,0.41140730614414833,0.8131868131868132,0.058823529411764705,3.0,0.15789473684210525,2,8,16,11.0,1600.0
Crucial Ballistix 16 GB,,,Black,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
G.Skill Ripjaws S5 32 GB,143.49,0.9602859235909161,White,0.6962102225260121,0.43956043956043955,0.12156862745098039,5.0,0.6842105263157894,2,16,32,28.0,5600.0
TEAMGROUP T-Create Classic 32 GB,51.99,0.9920194463560281,Silver,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,2,16,32,22.0,3200.0
Kingston FURY Beast 16 GB,71.98,0.9601194308167026,Black / Silver,0.5443153337890181,0.2637362637362637,0.058823529411764705,5.0,0.736842105263158,2,8,16,36.0,6000.0
Patriot Viper Steel 16 GB,,,Silver / Black,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
G.Skill Trident Z5 RGB 32 GB,119.99,0.9684329700091016,Silver / Black,0.6962102225260121,0.3516483516483516,0.12156862745098039,5.0,0.7894736842105263,2,16,32,32.0,6400.0
TEAMGROUP T-Force Vulcan Z 16 GB,33.99,0.9864807867338558,Gray,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Silicon Power XPOWER Zenith Gaming 16 GB,31.97,0.98787932603725,Black / Silver,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Corsair Vengeance 64 GB,204.99,0.9745044065087575,Gray,0.4430773904458116,0.17582417582417575,0.24705882352941178,5.0,0.736842105263158,2,32,64,40.0,6000.0
Crucial CT2K16G4DFRA32A 32 GB,56.99,0.9902879215042067,Green / Black,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,2,16,32,22.0,3200.0
Kingston FURY Beast RGB 32 GB,81.63,0.9817412924279086,Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
Corsair Vengeance LPX 16 GB,47.99,0.9767687082380625,White,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Kingston HyperX Fury 8 GB,89.96,0.8852420804937066,Black,0.5440874914559126,0.7032967032967032,0.027450980392156862,4.0,0.2981578947368421,1,8,8,16.0,2666.0
Kingston FURY Beast 16 GB,54.98,0.9719182187493063,Black,0.7384370015948963,0.6813186813186813,0.058823529411764705,4.0,0.42105263157894735,2,8,16,17.0,3600.0
TEAMGROUP T-Force Delta RGB 32 GB,66.98,0.9868248718005639,Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
Corsair Vengeance 32 GB,109.99,0.9719071192310254,Gray,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
TEAMGROUP T-Force Delta RGB 32 GB,86.99,0.9798876728749972,Black,0.5876813245234298,0.3516483516483516,0.12156862745098039,5.0,0.6842105263157894,2,16,32,32.0,5600.0
G.Skill Aegis 16 GB,36.99,0.9843940772970453,Black / Red,0.6455532771322245,0.7032967032967032,0.058823529411764705,4.0,0.34210526315789475,2,8,16,16.0,3000.0
TEAMGROUP T-Force Delta RGB 32 GB,269.99,0.9164095278264923,Black / Silver,0.7341839447102605,0.21978021978021978,0.12156862745098039,5.0,1.0,2,16,32,38.0,8000.0
Corsair Vengeance RGB Pro SL 32 GB,79.98,0.9823184673785158,Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
Corsair Vengeance RGB Pro 64 GB,144.99,0.9849157546562479,Black,0.6962102225260121,0.7032967032967032,0.24705882352941178,4.0,0.3684210526315789,2,32,64,16.0,3200.0
ADATA XPG GAMMIX D45 16 GB,50.53,0.9750038848313983,Black,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Corsair Vengeance LPX 32 GB,99.99,0.9753701689346682,Black / Yellow,0.7805878332194123,0.7032967032967032,0.12156862745098039,4.0,0.42105263157894735,2,16,32,16.0,3600.0
Corsair Vengeance 64 GB,289.99,0.9597642462317135,Black / Gray,0.7192222981696667,0.3516483516483516,0.24705882352941178,5.0,0.8157894736842106,4,16,64,32.0,6600.0
TEAMGROUP Elite 32 GB,69.98,0.9857815170821587,Black,0.18986861092124263,0.17582417582417575,0.12156862745098039,5.0,0.5789473684210527,2,16,32,40.0,4800.0
G.Skill Trident Z5 Neo RGB 32 GB,114.99,0.970175594379204,Black,0.6962102225260121,0.43956043956043955,0.12156862745098039,5.0,0.6842105263157894,2,16,32,28.0,5600.0
Corsair Dominator Platinum RGB 32 GB,219.99,0.9337469753812684,Black,0.7361585782638415,0.2637362637362637,0.12156862745098039,5.0,0.9473684210526316,2,16,32,36.0,7600.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,82.97,0.9812751126601106,White,0.4430773904458116,0.17582417582417575,0.12156862745098039,5.0,0.736842105263158,2,16,32,40.0,6000.0
TEAMGROUP T-Force Delta RGB 64 GB,179.99,0.978844318156592,White / Silver,0.4936583883952306,0.21978021978021978,0.24705882352941178,5.0,0.736842105263158,2,32,64,38.0,6000.0
G.Skill Trident Z RGB 32 GB,79.99,0.9823073678602349,Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
G.Skill Trident Z Neo 16 GB,72.98,0.9594312606832863,Black / Silver,0.7805878332194123,0.7032967032967032,0.058823529411764705,4.0,0.42105263157894735,2,8,16,16.0,3600.0
Patriot Viper Black 16 GB,61.99,0.9670566297422691,Black / White,0.40411635148477254,0.2637362637362637,0.058823529411764705,5.0,0.631578947368421,2,8,16,36.0,5200.0
G.Skill Ripjaws V 64 GB,129.99,0.98751304193398,Black,0.6962102225260121,0.7032967032967032,0.24705882352941178,4.0,0.3684210526315789,4,16,64,16.0,3200.0
Corsair Vengeance LPX 32 GB,89.99,0.978844318156592,Black / Yellow,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
G.Skill Ripjaws V 32 GB,104.67,0.9737496392656558,Black,0.799802536644642,0.6373626373626373,0.12156862745098039,4.0,0.5263157894736843,2,16,32,19.0,4400.0
G.Skill Ripjaws S5 32 GB,108.99,0.9722512042977335,Black,0.6962102225260121,0.39560439560439553,0.12156862745098039,5.0,0.736842105263158,2,16,32,30.0,6000.0
Silicon Power XPOWER Zenith RGB Gaming 32 GB,58.99,0.9895997513707905,Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
G.Skill Trident Z5 RGB 32 GB,114.99,0.970175594379204,Black,0.6962102225260121,0.39560439560439553,0.12156862745098039,5.0,0.736842105263158,2,16,32,30.0,6000.0
G.Skill Ripjaws S5 64 GB,217.99,0.9722512042977335,Black,0.6962102225260121,0.3516483516483516,0.24705882352941178,5.0,0.7894736842105263,2,32,64,32.0,6400.0
Kingston FURY Beast RGB 64 GB,249.99,0.9667014451572802,Black,0.5443153337890181,0.2637362637362637,0.24705882352941178,5.0,0.736842105263158,2,32,64,36.0,6000.0
Timetec PINNACLE Konduit 32 GB,53.99,0.991331276222612,White,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
G.Skill Trident Z5 RGB 64 GB,217.99,0.9722512042977335,White / Black,0.6962102225260121,0.39560439560439553,0.24705882352941178,5.0,0.736842105263158,2,32,64,30.0,6000.0
Corsair Vengeance RGB Pro SL 64 GB,199.99,0.9753701689346682,White,0.6962102225260121,0.6593406593406593,0.24705882352941178,4.0,0.42105263157894735,4,16,64,18.0,3600.0
G.Skill Ripjaws 8 GB,30.23,0.9681110839789553,Black / Red,0.6012759170653909,0.8571428571428571,0.027450980392156862,3.0,0.15789473684210525,2,4,8,9.0,1600.0
TEAMGROUP T-Create Expert 16 GB,30.99,0.9885563966523853,Gray,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Corsair Vengeance 64 GB,189.99,0.9771016937864897,Gray,0.4430773904458116,0.17582417582417575,0.24705882352941178,5.0,0.736842105263158,2,32,64,40.0,6000.0
G.Skill Flare X5 32 GB,97.99,0.9760694385863653,Black,0.6419837472469052,0.39560439560439553,0.12156862745098039,5.0,0.6842105263157894,2,16,32,30.0,5600.0
Corsair Vengeance 32 GB,97.99,0.9760694385863653,Black,0.18986861092124263,0.17582417582417575,0.12156862745098039,5.0,0.5789473684210527,2,16,32,40.0,4800.0
G.Skill Ripjaws S5 32 GB,104.99,0.9736386440828468,Black,0.6455532771322245,0.3516483516483516,0.12156862745098039,5.0,0.736842105263158,2,16,32,32.0,6000.0
G.Skill Trident Z5 Neo 32 GB,112.99,0.9708637645126201,Black,0.6962102225260121,0.43956043956043955,0.12156862745098039,5.0,0.6842105263157894,2,16,32,28.0,5600.0
G.Skill Trident Z5 RGB 64 GB,209.99,0.9736386440828468,White / Black,0.6962102225260121,0.43956043956043955,0.24705882352941178,5.0,0.6842105263157894,2,32,64,28.0,5600.0
Corsair Vengeance RGB RT 32 GB,149.99,0.9580327213798921,Black,0.8613199665831245,0.6593406593406593,0.12156862745098039,4.0,0.5526315789473684,2,16,32,18.0,4600.0
Crucial Pro 32 GB,94.99,0.9771127933047705,Black,0.207944102680945,0.0439560439560438,0.12156862745098039,5.0,0.6842105263157894,2,16,32,46.0,5600.0
Kingston FURY Renegade 16 GB,58.95,0.9691655382156414,Black / Silver,0.7805878332194123,0.7032967032967032,0.058823529411764705,4.0,0.42105263157894735,2,8,16,16.0,3600.0
ADATA XPG LANCER RGB 32 GB,109.99,0.9719071192310254,Black,0.4430773904458116,0.17582417582417575,0.12156862745098039,5.0,0.736842105263158,2,16,32,40.0,6000.0
Kingston Server Premier 64 GB,174.02,0.9798765733567163,,0.41140730614414833,0.5714285714285714,0.24705882352941178,4.0,0.3684210526315789,1,64,64,22.0,3200.0
Kingston FURY Beast RGB 16 GB,93.56,0.9451461806557595,Black,0.28723323460165573,0.17582417582417575,0.058823529411764705,5.0,0.631578947368421,2,8,16,40.0,5200.0
G.Skill Trident Z5 RGB 32 GB,129.99,0.9649699203054587,White / Black,0.6962102225260121,0.39560439560439553,0.12156862745098039,5.0,0.736842105263158,2,16,32,30.0,6000.0
Corsair Vengeance RGB 64 GB,244.99,0.9675672075831909,Black,0.4792283739652162,0.2637362637362637,0.24705882352941178,5.0,0.6842105263157894,4,16,64,36.0,5600.0
Patriot Viper Steel 32 GB,62.99,0.9882123115856771,Silver / Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
Kingston FURY Beast 16 GB,91.96,0.9462672320021311,Black / Silver,0.4792283739652162,0.2637362637362637,0.058823529411764705,5.0,0.6842105263157894,2,8,16,36.0,5600.0
G.Skill Trident Z5 RGB 64 GB,217.99,0.9722512042977335,Black,0.6962102225260121,0.39560439560439553,0.24705882352941178,5.0,0.736842105263158,2,32,64,30.0,6000.0
G.Skill Trident Z RGB 96 GB,409.99,0.9626501209847492,Black,0.6962102225260121,0.3516483516483516,0.37254901960784315,5.0,0.7894736842105263,2,48,96,32.0,6400.0
ADATA XPG GAMMIX D20 16 GB,36.99,0.9843940772970453,Black / Silver,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Samsung M378A1K43CB2-CRC 8 GB,18.18,0.9848380580282816,Green,0.37973722184248504,0.6813186813186813,0.027450980392156862,4.0,0.2631578947368421,1,8,8,17.0,2400.0
Corsair Vengeance RGB Pro SL 16 GB,59.99,0.9684440695273825,White / Black,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
PNY XLR8 16 GB,33.99,0.9864807867338558,Black / Red,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
TEAMGROUP T-Force Delta RGB 32 GB,99.99,0.9753701689346682,White,0.5063416116047696,0.17582417582417575,0.12156862745098039,5.0,0.7894736842105263,2,16,32,40.0,6400.0
Kingston FURY Beast 64 GB,219.99,0.9719071192310254,Black,0.3706994759626341,0.17582417582417575,0.24705882352941178,5.0,0.6842105263157894,2,32,64,40.0,5600.0
OLOy MD4U083216BJDA 16 GB,,,Black,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Corsair Vengeance RGB Pro 32 GB,79.98,0.9823184673785158,Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
Corsair Vengeance RGB RS 32 GB,89.99,0.978844318156592,Black / Gray,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
Crucial Pro 32 GB,68.7,0.9862254978133949,Black,0.41140730614414833,0.5714285714285714,0.12156862745098039,4.0,0.3684210526315789,2,16,32,22.0,3200.0
Patriot Viper 3 16 GB,31.98,0.9878682265189691,Black / Silver,0.6416799574694312,0.8351648351648351,0.058823529411764705,3.0,0.19289473684210526,2,8,16,10.0,1866.0
Corsair Dominator Platinum RGB 32 GB,119.99,0.9684329700091016,Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
Corsair Vengeance RGB 64 GB,264.99,0.9641041578795481,Black / Gray,0.7192222981696667,0.3516483516483516,0.24705882352941178,5.0,0.8157894736842106,2,32,64,32.0,6600.0
Corsair Vengeance RGB Pro 256 GB,1588.73,0.941172553111195,Black,0.6455532771322245,0.7032967032967032,1.0,4.0,0.34210526315789475,8,32,256,16.0,3000.0
Kingston FURY Beast RGB 32 GB,138.41,0.9620507469975803,Black,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
G.Skill Flare X5 16 GB,,,Black,0.4792283739652162,0.2637362637362637,0.058823529411764705,5.0,0.6842105263157894,1,16,16,36.0,5600.0
Corsair Vengeance RGB 32 GB,114.99,0.970175594379204,White,0.4430773904458116,0.17582417582417575,0.12156862745098039,5.0,0.736842105263158,2,16,32,40.0,6000.0
G.Skill Trident Z RGB 32 GB,114.99,0.970175594379204,Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,4,8,32,16.0,3200.0
TEAMGROUP T-Create Expert 16 GB,35.99,0.9850933469487424,Gray,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
Klevv BOLT X 16 GB,33.99,0.9864807867338558,Black,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
Kingston HyperX Fury 16 GB,,,Black,0.5440874914559126,0.7032967032967032,0.058823529411764705,4.0,0.2981578947368421,2,8,16,16.0,2666.0
G.Skill Trident Z RGB 32 GB,128.25,0.9655692942926277,Black,0.799802536644642,0.6373626373626373,0.12156862745098039,4.0,0.5263157894736843,2,16,32,19.0,4400.0
G.Skill Trident Z Neo 64 GB,266.37,0.9638599684773681,Black / Silver,0.7805878332194123,0.7032967032967032,0.24705882352941178,4.0,0.42105263157894735,4,16,64,16.0,3600.0
Corsair Vengeance LPX 16 GB,39.99,0.9823184673785158,Black,0.6455532771322245,0.7032967032967032,0.058823529411764705,4.0,0.34210526315789475,1,16,16,16.0,3000.0
Samsung M378B5173DB0-CK0 4 GB,10.13,0.981941083756965,Green,0.41140730614414833,0.8131868131868132,0.011764705882352941,3.0,0.15789473684210525,1,4,4,11.0,1600.0
Corsair Vengeance 32 GB,109.99,0.9719071192310254,White,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
Kingston Fury Renegade RGB 16 GB,59.99,0.9684440695273825,Black,0.7805878332194123,0.7032967032967032,0.058823529411764705,4.0,0.42105263157894735,2,8,16,16.0,3600.0
Kingston FURY Beast 32 GB,89.52,0.9790108109308056,Black,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,2,16,32,18.0,3600.0
Timetec PINNACLE Konduit 16 GB,35.99,0.9850933469487424,White,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Corsair Vengeance LPX 16 GB,44.99,0.978844318156592,Black / Yellow,0.4430773904458116,0.7032967032967032,0.058823529411764705,4.0,0.2631578947368421,2,8,16,16.0,2400.0
Corsair Vengeance 64 GB,219.99,0.9719071192310254,Gray,0.4792283739652162,0.2637362637362637,0.24705882352941178,5.0,0.6842105263157894,4,16,64,36.0,5600.0
Kingston FURY Beast 32 GB,119.99,0.9684329700091016,Black / Silver,0.28723323460165573,0.17582417582417575,0.12156862745098039,5.0,0.631578947368421,2,16,32,40.0,5200.0
Kingston FURY Beast 16 GB,64.99,0.9649699203054587,Black,0.28723323460165573,0.17582417582417575,0.058823529411764705,5.0,0.631578947368421,2,8,16,40.0,5200.0
TEAMGROUP TED48G2400C1601 8 GB,15.99,0.9878682265189691,,0.4430773904458116,0.7032967032967032,0.027450980392156862,4.0,0.2631578947368421,1,8,8,16.0,2400.0
Silicon Power XPOWER Turbine RGB 16 GB,39.99,0.9823184673785158,Silver / Black,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Corsair Vengeance RGB RS 16 GB,59.99,0.9684440695273825,Black / Gray,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Corsair Dominator Platinum RGB 32 GB,159.99,0.9545585721579684,Black,0.6962102225260121,0.39560439560439553,0.12156862745098039,5.0,0.736842105263158,2,16,32,30.0,6000.0
ADATA XPG Z1 16 GB,35.99,0.9850933469487424,Red,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
Corsair Dominator Platinum RGB 32 GB,149.99,0.9580327213798921,White,0.4792283739652162,0.2637362637362637,0.12156862745098039,5.0,0.6842105263157894,2,16,32,36.0,5600.0
Corsair Vengeance RGB Pro 64 GB,1690.93,0.7167957910626679,Black,0.6962102225260121,0.7032967032967032,0.24705882352941178,4.0,0.3684210526315789,4,16,64,16.0,3200.0
Corsair Vengeance LPX 64 GB,154.0,0.9833507225786401,Black / Yellow,0.6962102225260121,0.7032967032967032,0.24705882352941178,4.0,0.3684210526315789,4,16,64,16.0,3200.0
Kingston FURY Renegade 16 GB,221.2,0.8566053233289675,Black,0.8860788334472545,0.6153846153846154,0.058823529411764705,4.0,0.6490789473684211,2,8,16,20.0,5333.0
ADATA XPG SPECTRIX D60G 16 GB,,,,0.6962102225260121,0.7032967032967032,0.058823529411764705,4.0,0.3684210526315789,2,8,16,16.0,3200.0
PNY XLR8 16 GB,60.99,0.9677447998756854,Black,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
G.Skill Trident Z RGB 32 GB,97.99,0.9760694385863653,Black,0.772157666894509,0.6593406593406593,0.12156862745098039,4.0,0.47368421052631576,2,16,32,18.0,4000.0
G.Skill TridentZ RGB 32 GB,203.47,0.9394854263324972,Black,0.8228146122882966,0.6153846153846154,0.12156862745098039,4.0,0.5789473684210527,2,16,32,20.0,4800.0
Corsair Vengeance RGB Pro 32 GB,64.99,0.98751304193398,Black,0.6455532771322245,0.7032967032967032,0.12156862745098039,4.0,0.34210526315789475,2,16,32,16.0,3000.0
Corsair Vengeance RGB 64 GB,217.99,0.9722512042977335,Black,0.6962102225260121,0.39560439560439553,0.24705882352941178,5.0,0.736842105263158,2,32,64,30.0,6000.0
Corsair Vengeance RGB Pro SL 32 GB,116.99,0.9694763247275068,White,0.6962102225260121,0.6593406593406593,0.12156862745098039,4.0,0.42105263157894735,4,8,32,18.0,3600.0
Corsair Vengeance RGB Pro 32 GB,110.34,0.9717850245299354,Black,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
Crucial CT16G4DFRA32A 16 GB,28.99,0.9899438364374986,Green,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,1,16,16,22.0,3200.0
Corsair Vengeance RGB Pro SL 16 GB,67.98,0.9628943103869292,Black,0.6962102225260121,0.6593406593406593,0.058823529411764705,4.0,0.42105263157894735,2,8,16,18.0,3600.0
G.Skill Trident Z5 Neo RGB 32 GB,106.99,0.9729504739494306,Black,0.5443153337890181,0.2637362637362637,0.12156862745098039,5.0,0.736842105263158,2,16,32,36.0,6000.0
Crucial CT16G48C40U5 16 GB,39.99,0.9823184673785158,Black,0.18986861092124263,0.17582417582417575,0.058823529411764705,5.0,0.5789473684210527,1,16,16,40.0,4800.0
TEAMGROUP Elite 16 GB,29.99,0.9892556663040823,Black,0.41140730614414833,0.5714285714285714,0.058823529411764705,4.0,0.3684210526315789,2,8,16,22.0,3200.0
TEAMGROUP T-Force Delta RGB 32 GB,66.98,0.9868248718005639,White,0.6962102225260121,0.7032967032967032,0.12156862745098039,4.0,0.3684210526315789,2,16,32,16.0,3200.0
