index,name,price,core_count,core_clock,boost_clock,tdp,graphics,smt,codename,socket,lithography,cache,supported_mem,supported_chipset,release_date,passmark,category,passmarkPred,cinebench,cinePred,blender,blenderPred
549,Intel Xeon E5-2683 V3,,14,2,3,120,,TRUE,Haswell-EP,2011-3,22,35,DDR4,"C612, X99","Sep 8th, 2014",0.2310078874347265,Unknown,TRUE,0.1723107569721115,TRUE,0.2468155614622527,TRUE
550,Intel Celeron G540,11.03,2,2.5,2.5,65,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,2,DDR3,,"Sep 4th, 2011",0.014944613,Desktop,FALSE,0.001660027,TRUE,0.020711795,TRUE
551,Intel Core i3-2125,152,2,3.3,3.3,65,Intel HD Graphics 3000,TRUE,Sandy Bridge,1155,32,3,DDR3,"Z77, Z75, Q77, H77, Q75, B75, Z68, P67, H67, Q67, B65, H61","Sep 4th, 2011",0.036422032,Desktop,FALSE,0.019588313,TRUE,0.036245642,TRUE
552,Intel Celeron G3950,143,2,3,3,51,Intel HD Graphics 610,FALSE,Kaby Lake,1151,14,2,DDR4,,"Jan 3rd, 2017",0.042452315,Desktop,FALSE,0.016932271,TRUE,0.032793676,TRUE
553,AMD Phenom II X4 910e,69.9,4,2.6,2.6,65,,FALSE,Deneb,AM3,45,6,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 25th, 2010",0.035351439,Desktop,FALSE,0.018260292,TRUE,0.04660154,TRUE
554,Intel Core i5-680,309.19,2,3.6,3.6,73,Intel HD Graphics,TRUE,Clarkdale,1156,32,4,DDR3,"H57, , H55, , P55, ","Apr 19th, 2010",0.047564946,Desktop,FALSE,0.019920319,TRUE,0.043149574,TRUE
555,Intel Core i7-860S,160,4,2.53,2.53,82,,TRUE,Lynnfield,1156,45,8,DDR3,,"Jan 7th, 2010",0.043654002,Desktop,FALSE,0.018426295,TRUE,0.05868342,TRUE
556,Intel Pentium G860,22.93,2,3,3,65,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,3,DDR3,,"Sep 4th, 2011",0.022089187,Desktop,FALSE,0.001660027,TRUE,0.033242432,FALSE
557,Intel Core i5-2450P,178.97,4,3.2,3.2,95,,FALSE,Sandy Bridge,1155,32,6,DDR3,,"Jan 30th, 2012",0.077519719,Desktop,FALSE,0.035856574,TRUE,0.07594325,TRUE
558,Intel Celeron G555,39.99,2,2.7,2.7,65,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,2,DDR3,,"Sep 1st, 2012",0.018396731,Desktop,FALSE,0.001660027,TRUE,0.022437778,TRUE
559,Intel Xeon E3-1240,141,4,3.3,3.3,80,,TRUE,Sandy Bridge,1155,32,8,DDR3,,"Apr 3rd, 2011",0.1086324804999016,Server,FALSE,0.0562749,TRUE,0.093203079,TRUE
560,Intel Xeon E3-1275 V3,,4,3.5,3.9,84,Intel HD Graphics P4600,TRUE,Haswell-WS,1150,22,8,"DDR3, DDR4",,"Jun 2nd, 2013",0.1425200463195612,Unknown,TRUE,0.083333333,TRUE,0.1121888915737512,TRUE
561,Intel Xeon E5-2630L V2,,6,2.4,2.4,60,,TRUE,Ivy Bridge-EP,2011,22,15,DDR3,,"Sep 1st, 2013",0.1591470209093491,Unknown,TRUE,0.098937583,TRUE,0.132900687,TRUE
562,Intel Core i7-4770T,770,4,2.5,2.5,45,Intel HD Graphics 4600,TRUE,Haswell,1150,22,8,DDR3,"Z87, H87, Z97, H97","Jun 2nd, 2013",0.1162795778802245,Desktop,FALSE,0.062915007,TRUE,0.091477096,TRUE
563,Intel Xeon E3-1230 V6,595.49,4,3.5,3.9,72,,TRUE,Cezanne,AM4,7,16,DDR4,"A320, B350, X370, B450, X470, A520, B550, X570","Apr 13th, 2021",0.2374096003845397,Unknown,TRUE,0.1424302788844621,TRUE,0.1622423970451172,TRUE
564,Intel Core i3-9350K,293.22,4,4,4.6,91,Intel HD Graphics 630,FALSE,Coffee Lake,1151,14,8,DDR4,,"Apr 23rd, 2019",0.158797439,Desktop,FALSE,0.1005976095617529,TRUE,0.1208188063101936,TRUE
565,Intel Xeon E-2174G,549.95,4,3.8,4.7,71,Intel HD Graphics P630,TRUE,Coffee Lake-S WS,1151,14,8,DDR4,"C242, C246","Jul 12th, 2018",0.2003539513644606,Server,FALSE,0.1356241699867197,TRUE,0.1432565846249439,TRUE
566,Intel Xeon E5-2603 V3,104.68,6,1.6,1.6,85,,FALSE,Haswell-EP,2011-3,22,15,DDR4,"C612, X99","Sep 8th, 2014",0.095523171,Unknown,TRUE,0.046480744,TRUE,0.098381028,TRUE
567,Intel Xeon E3-1235,234,4,3.2,3.2,95,Intel HD Graphics,TRUE,Sandy Bridge,1155,32,8,DDR3,,"Apr 3rd, 2011",0.093928205,Server,FALSE,0.048638778,TRUE,0.08802513,TRUE
568,AMD Phenom II X2 550,41.91,2,3.1,3.1,80,,FALSE,Callisto,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Nov 4th, 2009",0.016233695,Desktop,FALSE,0.003818061,TRUE,0.024163761,TRUE
569,AMD Phenom II X3 710,169,3,2.6,2.6,95,,FALSE,Heka,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Feb 9th, 2009",0.024645502,Desktop,FALSE,0.007636122,TRUE,0.037971625,TRUE
570,AMD Phenom II X3 720 BE,,3,2.8,2.8,95,,FALSE,Heka,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Feb 9th, 2009",0.011842077,Unknown,TRUE,0.007636122,TRUE,0.031067693,TRUE
571,Intel Core i5-2405S,131.39,4,2.5,2.5,65,Intel HD Graphics 3000,FALSE,Sandy Bridge,1155,32,6,DDR3,,"May 22nd, 2011",0.055801962,Desktop,FALSE,0.024568393,TRUE,0.05868342,TRUE
572,Intel Pentium G550,,2,2.6,2.6,65,Intel HD Graphics,FALSE,Coffee Lake,1151,14,4,DDR4,,"Apr 2nd, 2018",0.041359872,Unknown,TRUE,0.017430279,TRUE,0.034519659,TRUE
573,Intel Pentium G640T,84.88,2,2.4,2.4,35,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,3,DDR3,,"Jun 3rd, 2012",0.01557823,Desktop,FALSE,0.001494024,TRUE,0.015533847,TRUE
574,Intel Xeon E3-1280,358,4,3.5,3.5,95,,TRUE,Sandy Bridge,1155,32,8,DDR3,,"Apr 3rd, 2011",0.111079552,Server,FALSE,0.065239044,TRUE,0.096655045,TRUE
575,Intel Xeon E3-1225 V2,247.5,4,3.2,3.2,77,Intel HD Graphics P4000,FALSE,Ivy Bridge,1155,22,8,DDR3,,"May 14th, 2012",0.094824008,Server,FALSE,0.044322709,TRUE,0.082847181,TRUE
576,Intel Celeron G1850,39.99,2,2.9,2.9,53,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"May 1st, 2014",0.032773274,Desktop,FALSE,0.001328021,TRUE,0.027615727,TRUE
577,Intel Core i3-4360T,,2,3.2,3.2,35,Intel HD Graphics 4600,TRUE,Haswell,1150,22,4,DDR3,,"Jul 21st, 2014",0.05982215,Desktop,FALSE,0.024900398,TRUE,0.043149574,TRUE
578,Intel Xeon E5-2637 V3,470.62,4,3.5,3.7,135,,TRUE,Haswell-EP,2011-3,22,15,DDR4,"C612, X99","Sep 8th, 2014",0.1313771329939478,Unknown,TRUE,0.079681275,TRUE,0.1156408574683282,TRUE
579,Intel Pentium G4600T,117.99,2,3,3,35,Intel HD Graphics 630,TRUE,Kaby Lake,1151,14,3,DDR4,,"Jan 3rd, 2017",0.059079289,Desktop,FALSE,0.022742364,TRUE,0.043149574,TRUE
580,Intel Pentium Gold G5500T,75,2,3.2,3.2,35,Intel UHD Graphics 630,TRUE,Coffee Lake,1151,14,4,DDR4,,"Apr 2nd, 2018",0.06135157,Desktop,FALSE,0.024900398,TRUE,0.044875557,TRUE
581,Intel Core i3-9320,217.97,4,3.7,4.4,62,,FALSE,Coffee Lake,1151,14,8,DDR4,,"Apr 23rd, 2019",0.151456226,Desktop,FALSE,0.085989376,TRUE,0.1104629086264627,TRUE
582,Intel Xeon E-2144G,301.17,4,3.6,4.5,71,Intel HD Graphics P630,TRUE,Coffee Lake-S WS,1151,14,8,DDR4,"C242, C246","Jul 12th, 2018",0.1943673665581507,Server,FALSE,0.12001992,TRUE,0.1398046187303669,TRUE
583,Intel Xeon E-2126G,840.28,6,3.3,4.5,80,Intel HD Graphics P630,FALSE,Coffee Lake-S WS,1151,14,12,DDR4,"C242, C246","Jul 12th, 2018",0.225501977,Server,FALSE,0.14873838,TRUE,0.1708723117815596,TRUE
584,Intel Xeon E-2244G,413,4,3.8,4.8,71,Intel HD Graphics P630,TRUE,Coffee Lake-S WS,1151,14,8,DDR4,"C242, C246","May 29th, 2019",0.2053791867858157,Server,FALSE,0.1465803452855245,TRUE,0.1428941282060133,FALSE
585,AMD Phenom II X4 975,172.56,4,3.6,3.6,125,,FALSE,Deneb,AM3,45,6,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 4th, 2011",0.046275864,Unknown,FALSE,0.026726428,TRUE,0.063861369,TRUE
586,Intel Pentium G2120,74.99,2,3.1,3.1,55,Intel HD Graphics,FALSE,Ivy Bridge,1155,22,3,DDR3,,"Sep 3rd, 2012",0.031549739,Desktop,FALSE,0.003486056,TRUE,0.027615727,TRUE
587,AMD Phenom II X3 740 BE,,3,3,3,95,,FALSE,Heka,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 1st, 2009",0.01367738,Unknown,TRUE,0.007636122,TRUE,0.032793676,TRUE
588,AMD Phenom II X4 965 BE (140W),,4,3.4,3.4,140,,FALSE,Deneb,AM3,45,6,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Aug 13th, 2009",0.051650681,Unknown,TRUE,0.031706507,TRUE,0.069039318,TRUE
589,Intel Core i5-750S,,4,2.4,2.4,82,,FALSE,Lynnfield,1156,45,8,DDR3,,"Jan 7th, 2010",0.033450589,Unknown,TRUE,0.002656042,TRUE,0.048327523,TRUE
590,AMD Phenom II X2 560 BE,,2,3.3,3.3,80,,FALSE,Callisto,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Sep 21st, 2010",0.018331185,Unknown,TRUE,0.003984064,TRUE,0.024163761,TRUE
591,Intel Pentium G840,84.53,2,2.8,2.8,65,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,3,DDR3,,"May 22nd, 2011",0.016364788,Desktop,FALSE,0.001660027,TRUE,0.020711795,TRUE
592,Intel Pentium G620T,19.99,2,2.2,2.2,35,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,3,DDR3,,"May 22nd, 2011",0.010268959,Desktop,FALSE,0.001494024,TRUE,0.013807864,TRUE
593,Intel Xeon E3-1225,69,4,3.1,3.1,95,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,6,DDR3,,"Apr 3rd, 2011",0.074089449,Server,FALSE,0.035856574,TRUE,0.074217267,TRUE
594,Intel Pentium G2130,43.64,2,3.2,3.2,55,Intel HD Graphics,FALSE,Ivy Bridge,1155,22,3,DDR3,,"Jan 21st, 2013",0.03209596,Desktop,FALSE,0.003486056,TRUE,0.027615727,TRUE
595,Intel Celeron G1820,62.3,2,2.7,2.7,53,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"Dec 1st, 2013",0.027179969,Desktop,FALSE,0.001328021,TRUE,0.024163761,TRUE
596,Intel Xeon E5-1660,267.19,6,3.3,3.9,130,,TRUE,Sandy Bridge-E,2011,32,15,DDR3,,"Mar 6th, 2012",0.1745941576176014,Server,FALSE,0.1178618857901726,TRUE,0.1536124823086748,TRUE
597,AMD FX-4320,,4,4,4.2,95,,FALSE,Vishera,AM3+,32,8,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series","Oct 23rd, 2012",0.058249033,Desktop,FALSE,0.032038513,TRUE,0.065587352,TRUE
598,AMD FX-8140,,8,3.2,4.1,95,,FALSE,Zambezi,AM3+,32,8,DDR3,,"Oct 23rd, 2012",0.1514999235290262,Unknown,TRUE,0.098937583,TRUE,0.1484345334668093,TRUE
599,Intel Xeon E5-2637 V2,,4,3.5,3.8,130,,TRUE,Ivy Bridge-EP,2011,22,10,DDR3,,"Sep 1st, 2013",0.1309838537001026,Unknown,TRUE,0.083167331,TRUE,0.1139148745210397,TRUE
600,Intel Pentium G3250T,49.99,2,2.8,2.8,35,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"Jul 21st, 2014",0.028403505,Desktop,FALSE,0.001328021,TRUE,0.022437778,TRUE
601,Intel Xeon E5-2609 V3,,6,1.9,1.9,85,,FALSE,Haswell-EP,2011-3,22,15,DDR4,"C612, X99","Sep 8th, 2014",0.095523171,Unknown,TRUE,0.046480744,TRUE,0.098381028,TRUE
602,Intel Xeon E5-2685 V3,,12,2.6,3.3,120,,TRUE,Haswell-EP,2011-3,22,30,"DDR3, DDR4","C612, X99","Sep 8th, 2014",0.2405558347353011,Unknown,TRUE,0.172808765,TRUE,0.2364596637785218,TRUE
603,Intel Pentium G4520,137.99,2,3.6,3.6,51,Intel HD Graphics 530,FALSE,Skylake,1151,14,4,"DDR3, DDR4",,"Sep 1st, 2015",0.054622124,Desktop,FALSE,0.026062417,TRUE,0.039697608,TRUE
604,Intel Core i7-870S,,4,2.667,2.667,82,,TRUE,Lynnfield,1156,45,8,DDR3,,"Jul 19th, 2010",0.051563285,Desktop,FALSE,0.018426295,TRUE,0.062135386,TRUE
605,Intel Xeon E5-2665,88,8,2.4,3.1,115,,TRUE,Sandy Bridge-EP,2011,32,20,DDR3,,"Mar 6th, 2012",0.174463065,Server,FALSE,0.1205179282868526,TRUE,0.1674203458869826,TRUE
606,Intel Pentium G870,77,2,3.1,3.1,65,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,3,DDR3,,"Jun 3rd, 2012",0.02335642,Desktop,FALSE,0.003818061,TRUE,0.024163761,TRUE
607,Intel Xeon E5-2623 V3,234.94,4,3,3.5,105,,TRUE,Haswell-EP,2011-3,22,10,DDR4,"C612, X99","Sep 8th, 2014",0.1279250147479735,Unknown,TRUE,0.074701195,TRUE,0.1087369256791742,TRUE
608,AMD Phenom II X2 550 BE,,2,3.1,3.1,80,,FALSE,Callisto,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jun 1st, 2009",0.018331185,Unknown,TRUE,0.003818061,TRUE,0.024163761,TRUE
609,AMD Phenom II X3 705e,152.34,3,2.5,2.5,65,,FALSE,Heka,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jun 2nd, 2009",0.017391684,Desktop,FALSE,0.001660027,TRUE,0.02934171,TRUE
610,AMD Phenom II X2 545,43.98,2,3,3,80,,FALSE,Callisto,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jun 1st, 2009",0.014879067,Desktop,FALSE,0.001826029,TRUE,0.022437778,TRUE
611,AMD Phenom II X2 565 BE,,2,3.4,3.4,80,,FALSE,Callisto,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Dec 7th, 2010",0.02621862,Unknown,TRUE,0.004150066,TRUE,0.02934171,TRUE
612,Intel Pentium G630T,84.07,2,2.3,2.3,35,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,3,DDR3,,"Sep 4th, 2011",0.013174856,Desktop,FALSE,0.001494024,TRUE,0.015533847,TRUE
613,Intel Celeron G465,40,2,1.9,1.9,35,Intel HD Graphics,FALSE,Sandy Bridge,1155,32,1.5,DDR3,,"Sep 1st, 2012",0.001179838,Desktop,FALSE,0.001494024,TRUE,0.008629915,TRUE
614,Intel Xeon E3-1265L V2,149.99,4,2.5,2.5,45,Intel HD Graphics 2500,TRUE,Ivy Bridge,1155,22,8,DDR3,,"May 14th, 2012",0.093622321,Server,FALSE,0.043658699,TRUE,0.079395216,TRUE
615,Intel Celeron G1630,69.99,2,2.8,2.8,55,Intel HD Graphics,FALSE,Ivy Bridge,1155,22,2,DDR3,,"Sep 1st, 2013",0.027988376,Desktop,FALSE,0.001328021,TRUE,0.025889744,TRUE
616,Intel Celeron G1830,89,2,2.8,2.8,53,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"Dec 1st, 2013",0.024776596,Desktop,FALSE,0.001328021,TRUE,0.024163761,TRUE
617,Intel Xeon E5-2603,98.95,4,1.8,1.8,80,,FALSE,Sandy Bridge-EP,2011,32,10,DDR3,,"Mar 6th, 2012",0.042299373,Server,FALSE,0.018426295,TRUE,0.053505471,TRUE
618,Intel Pentium G3440,59,2,3.3,3.3,53,Intel HD Graphics,FALSE,Haswell,1150,22,3,DDR3,,"May 1st, 2014",0.037208591,Desktop,FALSE,0.019422311,TRUE,0.031067693,TRUE
619,AMD FX-4150,,4,4,4.1,125,,FALSE,Zambezi,AM3+,32,8,DDR3,,"Oct 23rd, 2012",0.079595359,Unknown,TRUE,0.037350598,TRUE,0.082847181,TRUE
620,Intel Core i3-4160T,59.99,2,3.1,3.1,35,Intel HD Graphics 4400,TRUE,Haswell,1150,22,3,DDR3,,"Jul 21st, 2014",0.059144836,Desktop,FALSE,0.024900398,TRUE,0.043149574,TRUE
621,Intel Xeon E5-2622 V3,,8,2.4,2.4,85,,TRUE,Haswell-EP,2011-3,22,20,DDR4,"C612, X99","Sep 8th, 2014",0.2101859337105901,Unknown,TRUE,0.1558764940239043,TRUE,0.1812282094652904,TRUE
622,Intel Xeon E3-1280 V5,,4,3.7,4,80,,TRUE,Skylake-DT,1151,14,8,DDR4,,"Oct 19th, 2015",0.1518276562738971,Unknown,TRUE,0.085159363,TRUE,0.1173668404156166,TRUE
623,Intel Xeon E5-2658 V3,,12,2.2,2.9,105,,TRUE,Haswell-EP,2011-3,22,30,DDR4,"C612, X99","Sep 8th, 2014",0.2247591164325198,Unknown,TRUE,0.1723107569721115,TRUE,0.2243777831475025,TRUE
624,Intel Celeron G3930T,97.17,2,2.7,2.7,35,Intel HD Graphics 610,FALSE,Kaby Lake,1151,14,2,DDR4,,"Jan 3rd, 2017",0.036771614,Desktop,FALSE,0.017098274,TRUE,0.027615727,TRUE
625,AMD Phenom II X3 720,64.45,3,2.8,2.8,95,,FALSE,Heka,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jan 1st, 2010",0.022722804,Desktop,FALSE,0.007636122,TRUE,0.037971625,TRUE
626,AMD Phenom II X4 805,173.99,4,2.5,2.5,95,,FALSE,Deneb,AM3,45,4,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Feb 9th, 2009",0.030981669,Desktop,FALSE,0.008466135,TRUE,0.050053505,TRUE
627,AMD Phenom II X4 910,100,4,2.6,2.6,95,,FALSE,Deneb,AM3,45,6,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Feb 9th, 2009",0.029495947,Desktop,FALSE,0.008466135,TRUE,0.048327523,TRUE
628,AMD Phenom II X4 905e,53.99,4,2.5,2.5,65,,FALSE,Deneb,AM3,45,6,DDR3,"AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Jun 2nd, 2009",0.03209596,Desktop,FALSE,0.002656042,TRUE,0.044875557,TRUE
629,Intel Core i5-655K,77.99,2,3.2,3.2,73,Intel HD Graphics,TRUE,Clarkdale,1156,32,4,DDR3,"H55, H57, P55","May 30th, 2010",0.03476152,Desktop,FALSE,0.019422311,TRUE,0.036245642,TRUE
630,AMD Phenom II X3 715 BE,,3,2.8,2.8,95,,FALSE,Heka,AM2+,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Oct 1st, 2010",0.011842077,Unknown,TRUE,0.007636122,TRUE,0.031067693,TRUE
631,AMD Phenom II X4 970,59.88,4,3.5,3.5,125,,FALSE,Zosma,AM3,45,6,"DDR2, DDR3","AMD 700 Series, AMD 800 Series, AMD 900 Series, nForce 630a, nForce 700a, nForce 900a","Oct 1st, 2010",0.048460749,Unknown,FALSE,0.026726428,TRUE,0.065587352,TRUE
632,AMD FX-6130,,6,3.6,3.9,125,,FALSE,Zambezi,AM3+,32,8,DDR3,,"Oct 23rd, 2012",0.1477637702374969,Unknown,TRUE,0.090803453,TRUE,0.1346266698885015,TRUE
